product_id,trade_date,trade_time,trade_price,trade_quantity,bid_price,ask_price,trade_condition
COST,2024-01-02,15:20:12.680,673.367,123,673.26,673.48,@
COST,2024-01-02,15:39:14.788,676.8066,230,676.65,676.97,@
COST,2024-01-02,15:55:18.864,676.3903,125,676.27,676.51,@
CVX,2024-01-02,09:33:18.584,151.1347,557,151.11,151.16,@
CVX,2024-01-02,09:46:08.883,151.5273,368,151.49,151.56,@
CVX,2024-01-02,10:01:32.610,152.0016,519,151.96,152.04,@
CVX,2024-01-02,10:22:43.209,151.4909,386,151.45,151.53,@
CVX,2024-01-02,10:30:11.513,150.8711,529,150.85,150.9,@
CVX,2024-01-02,10:50:23.538,151.0288,137,150.99,151.06,@
CVX,2024-01-02,10:55:17.833,151.5525,500,151.52,151.58,@
CVX,2024-01-02,11:14:04.407,151.1196,188,151.09,151.15,@
CVX,2024-01-02,11:31:15.174,150.9121,344,150.89,150.93,@
CVX,2024-01-02,11:39:47.674,151.2806,505,151.27,151.29,@
CVX,2024-01-02,11:57:50.185,150.9461,453,150.92,150.97,@
CVX,2024-01-02,12:14:06.702,151.4803,491,151.44,151.52,@
CVX,2024-01-02,12:18:15.046,151.47,560,151.44,151.5,@
CVX,2024-01-02,12:40:26.337,152.1845,371,152.17,152.2,@
CVX,2024-01-02,12:51:48.454,152.0994,271,152.09,152.11,@
CVX,2024-01-02,13:00:51.031,150.8309,287,150.82,150.85,@
CVX,2024-01-02,13:18:53.980,152.2458,462,152.21,152.28,@
CVX,2024-01-02,13:37:34.474,151.4498,518,151.43,151.47,@
CVX,2024-01-02,13:50:22.416,151.4081,397,151.38,151.43,@
CVX,2024-01-02,14:01:44.647,150.147,367,150.12,150.17,@
CVX,2024-01-02,14:13:32.684,151.0829,506,151.06,151.11,@
CVX,2024-01-02,14:29:39.047,151.2139,461,151.19,151.23,@
CVX,2024-01-02,14:46:23.668,151.0815,100,151.06,151.1,@
CVX,2024-01-02,14:59:27.955,150.2876,342,150.27,150.3,@
CVX,2024-01-02,15:08:52.489,151.9788,267,151.94,152.02,@
CVX,2024-01-02,15:24:46.902,151.0956,516,151.06,151.13,@
CVX,2024-01-02,15:43:45.059,150.1871,540,150.16,150.22,@
CVX,2024-01-02,15:51:40.933,150.5651,398,150.55,150.58,@
DIS,2024-01-02,09:38:20.929,94.0978,465,94.08,94.12,@
DIS,2024-01-02,09:51:42.357,94.0775,679,94.06,94.1,@
DIS,2024-01-02,10:14:46.516,93.4424,834,93.42,93.47,@
DIS,2024-01-02,10:30:39.050,94.176,408,94.16,94.19,@
DIS,2024-01-02,10:46:20.503,94.1089,429,94.1,94.11,@
DIS,2024-01-02,11:13:18.236,94.0662,216,94.05,94.08,@
DIS,2024-01-02,11:19:13.476,93.775,209,93.76,93.79,@
DIS,2024-01-02,11:41:54.321,94.0315,812,94.02,94.04,@
DIS,2024-01-02,11:59:51.792,93.9995,844,93.99,94.01,@
DIS,2024-01-02,12:24:59.642,93.7345,299,93.72,93.75,@
DIS,2024-01-02,12:43:28.389,94.3768,164,94.37,94.38,@
DIS,2024-01-02,12:47:50.230,94.7434,484,94.72,94.76,@
DIS,2024-01-02,13:11:54.972,94.244,873,94.23,94.26,@
DIS,2024-01-02,13:36:10.209,94.3502,312,94.34,94.36,@
DIS,2024-01-02,13:51:50.449,94.1204,447,94.11,94.13,@
DIS,2024-01-02,14:04:43.177,93.8932,162,93.88,93.91,@
DIS,2024-01-02,14:26:58.791,93.8858,147,93.88,93.89,@
DIS,2024-01-02,14:35:25.001,93.9094,645,93.9,93.91,@
DIS,2024-01-02,14:56:51.960,94.8343,887,94.81,94.86,@
DIS,2024-01-02,15:07:08.727,93.8369,333,93.83,93.84,@
DIS,2024-01-02,15:38:11.957,94.3397,466,94.33,94.35,@
DIS,2024-01-02,15:57:53.641,94.792,152,94.79,94.8,@
ES_FUT,2024-01-02,09:40:10.762,4782.8801,100,4782.46,4783.3,@
ES_FUT,2024-01-02,10:39:23.361,4773.9303,100,4773.62,4774.24,@
ES_FUT,2024-01-02,10:59:03.304,4773.0297,100,4772.72,4773.34,@
ES_FUT,2024-01-02,11:30:05.597,4781.7495,100,4781.6,4781.9,@
ES_FUT,2024-01-02,12:05:00.326,4766.0016,100,4765.82,4766.18,@
ES_FUT,2024-01-02,12:35:39.789,4764.8368,100,4764.47,4765.2,@
ES_FUT,2024-01-02,13:07:39.398,4782.0521,100,4781.84,4782.26,@
ES_FUT,2024-01-02,14:09:48.371,4790.0431,100,4789.59,4790.5,@
ES_FUT,2024-01-02,14:27:21.998,4768.4843,100,4768.25,4768.72,@
ES_FUT,2024-01-02,15:10:32.628,4781.2948,100,4780.91,4781.68,@
ES_FUT,2024-01-02,15:42:11.713,4770.6175,100,4770.39,4770.85,@
EURUSD,2024-01-02,09:59:34.928,1.0809,144,1.0808,1.081,@
EURUSD,2024-01-02,10:29:44.880,1.0881,133,1.088,1.0882,@
EURUSD,2024-01-02,10:39:11.195,1.0883,141,1.0882,1.0884,@
EURUSD,2024-01-02,11:20:45.212,1.0848,100,1.0847,1.0849,@
EURUSD,2024-01-02,11:56:00.404,1.0841,100,1.084,1.0842,@
EURUSD,2024-01-02,12:23:05.549,1.0904,147,1.0903,1.0905,@
EURUSD,2024-01-02,12:42:51.204,1.0878,100,1.0877,1.0879,@
EURUSD,2024-01-02,13:12:54.108,1.0883,100,1.0882,1.0884,@
EURUSD,2024-01-02,13:32:50.404,1.0903,100,1.0902,1.0904,@
EURUSD,2024-01-02,14:09:26.220,1.0871,100,1.087,1.0872,@
EURUSD,2024-01-02,14:59:48.008,1.086,124,1.0859,1.0861,@
EURUSD,2024-01-02,15:19:30.987,1.0852,103,1.0851,1.0853,@
EURUSD,2024-01-02,15:52:56.470,1.0945,110,1.0944,1.0946,@
GBPUSD,2024-01-02,09:32:52.073,1.273,100,1.2729,1.2731,@
GBPUSD,2024-01-02,10:20:07.943,1.268,100,1.2679,1.2681,@
GBPUSD,2024-01-02,10:32:29.929,1.2622,100,1.262,1.2624,@
GBPUSD,2024-01-02,11:04:14.528,1.2716,120,1.2714,1.2718,@
GBPUSD,2024-01-02,11:52:17.503,1.2739,120,1.2738,1.274,@
GBPUSD,2024-01-02,12:12:33.441,1.2655,105,1.2653,1.2657,@
GBPUSD,2024-01-02,12:44:44.152,1.2665,100,1.2663,1.2667,@
GBPUSD,2024-01-02,13:15:58.701,1.2663,118,1.2661,1.2665,@
GBPUSD,2024-01-02,13:40:22.745,1.2615,100,1.2614,1.2616,@
GBPUSD,2024-01-02,14:14:44.051,1.2605,100,1.2604,1.2606,@
GBPUSD,2024-01-02,14:58:53.912,1.2558,100,1.2556,1.256,@
GBPUSD,2024-01-02,15:21:43.041,1.2653,100,1.2652,1.2654,@
GBPUSD,2024-01-02,15:56:31.298,1.2646,100,1.2645,1.2647,@
GC_FUT,2024-01-02,09:40:12.376,2067.2287,100,2066.93,2067.53,@
GC_FUT,2024-01-02,10:15:21.933,2064.6389,100,2064.36,2064.92,@
GC_FUT,2024-01-02,10:41:23.419,2063.9962,100,2063.53,2064.47,@
GC_FUT,2024-01-02,11:05:08.741,2061.2818,100,2060.97,2061.59,@
GC_FUT,2024-01-02,11:29:05.280,2050.8626,100,2050.63,2051.1,@
GC_FUT,2024-01-02,11:40:03.697,2059.0433,100,2058.71,2059.38,@
GC_FUT,2024-01-02,12:16:44.195,2062.9178,100,2062.76,2063.08,@
GC_FUT,2024-01-02,12:44:01.269,2067.6388,100,2067.24,2068.04,@
GC_FUT,2024-01-02,13:21:43.982,2063.4137,100,2062.97,2063.85,@
GC_FUT,2024-01-02,13:49:11.440,2049.0605,100,2048.57,2049.55,@
GC_FUT,2024-01-02,13:54:20.652,2059.907,100,2059.7,2060.11,@
GC_FUT,2024-01-02,14:26:54.483,2068.4464,100,2068.01,2068.88,@
GC_FUT,2024-01-02,14:54:14.332,2051.4573,100,2051.28,2051.63,@
GC_FUT,2024-01-02,15:16:58.169,2062.923,100,2062.52,2063.32,@
GC_FUT,2024-01-02,15:49:22.462,2066.7917,100,2066.63,2066.95,@
GOOGL,2024-01-02,09:34:43.084,141.8075,391,141.78,141.84,@
GOOGL,2024-01-02,09:46:58.711,140.5854,2272,140.56,140.61,@
GOOGL,2024-01-02,10:06:44.630,141.1031,1994,141.07,141.13,@
GOOGL,2024-01-02,10:26:46.539,141.0816,660,141.06,141.11,@
GOOGL,2024-01-02,10:34:08.819,140.9928,1962,140.98,141.0,@
GOOGL,2024-01-02,10:59:08.155,140.6094,1587,140.58,140.64,@
GOOGL,2024-01-02,11:07:22.950,140.8916,1985,140.86,140.92,@
GOOGL,2024-01-02,11:24:49.390,140.8813,405,140.85,140.92,@
GOOGL,2024-01-02,11:33:40.277,140.3395,1808,140.31,140.37,@
GOOGL,2024-01-02,11:45:22.582,141.1343,1644,141.12,141.15,@
GOOGL,2024-01-02,12:10:40.944,141.6911,1837,141.67,141.71,@
GOOGL,2024-01-02,12:23:40.466,140.9258,740,140.92,140.93,@
GOOGL,2024-01-02,12:32:01.047,141.7804,870,141.75,141.81,@
GOOGL,2024-01-02,12:50:39.505,141.0422,844,141.01,141.07,@
GOOGL,2024-01-02,13:03:35.474,141.436,925,141.42,141.45,@
GOOGL,2024-01-02,13:17:57.734,141.1476,995,141.12,141.18,@
GOOGL,2024-01-02,13:38:56.947,141.2853,2138,141.25,141.32,@
GOOGL,2024-01-02,13:53:25.016,141.1886,432,141.16,141.22,@
GOOGL,2024-01-02,14:08:01.177,141.5001,1167,141.49,141.51,@
GOOGL,2024-01-02,14:20:54.307,140.5408,862,140.51,140.57,@
GOOGL,2024-01-02,14:42:25.709,142.4279,1483,142.42,142.44,@
GOOGL,2024-01-02,14:49:55.085,141.2136,2252,141.19,141.24,@
GOOGL,2024-01-02,15:09:32.338,140.3724,415,140.36,140.39,@
GOOGL,2024-01-02,15:29:24.337,141.8214,1041,141.8,141.85,@
GOOGL,2024-01-02,15:42:08.225,140.9209,1347,140.9,140.94,@
GOOGL,2024-01-02,15:56:56.390,141.3864,1713,141.37,141.4,@
GS,2024-01-02,09:30:52.657,375.7536,100,375.68,375.83,@
GS,2024-01-02,09:51:33.769,376.1913,159,376.13,376.26,@
GS,2024-01-02,10:08:35.210,374.9534,134,374.9,375.0,@
GS,2024-01-02,10:20:31.192,376.1959,229,376.14,376.25,@
GS,2024-01-02,10:41:58.338,376.6242,110,376.53,376.71,@
GS,2024-01-02,10:57:48.961,375.0846,129,375.05,375.12,@
GS,2024-01-02,11:09:02.266,376.2833,185,376.26,376.31,@
GS,2024-01-02,11:33:34.094,375.4681,236,375.44,375.49,@
GS,2024-01-02,11:43:53.853,376.1497,100,376.11,376.19,@
GS,2024-01-02,12:00:35.192,375.463,100,375.38,375.54,@
GS,2024-01-02,12:06:57.011,375.8206,155,375.78,375.86,@
GS,2024-01-02,12:31:23.991,374.9649,238,374.89,375.04,@
GS,2024-01-02,12:44:07.169,379.0273,125,379.0,379.05,@
GS,2024-01-02,12:53:24.568,376.7332,100,376.65,376.81,@
GS,2024-01-02,13:10:15.633,376.5634,132,376.5,376.63,@
GS,2024-01-02,13:31:25.710,375.5551,163,375.53,375.58,@
GS,2024-01-02,13:48:34.227,376.7199,148,376.66,376.78,@
GS,2024-01-02,14:06:21.621,375.7141,228,375.66,375.77,@
GS,2024-01-02,14:19:48.663,376.2613,100,376.19,376.34,@
GS,2024-01-02,14:28:17.427,377.5935,100,377.51,377.68,@
GS,2024-01-02,14:55:33.534,375.3517,100,375.33,375.37,@
GS,2024-01-02,15:01:25.462,377.1463,122,377.12,377.17,@
GS,2024-01-02,15:16:34.812,377.0672,100,377.03,377.11,@
GS,2024-01-02,15:29:01.778,376.7654,225,376.68,376.85,@
GS,2024-01-02,15:51:10.072,376.3478,100,376.29,376.41,@
HD,2024-01-02,09:40:15.034,354.455,420,354.42,354.49,@
HD,2024-01-02,09:57:53.628,354.531,103,354.44,354.62,@
HD,2024-01-02,10:16:49.352,356.7635,136,356.7,356.82,@
HD,2024-01-02,10:30:15.025,354.4025,128,354.37,354.44,@
HD,2024-01-02,10:37:27.650,353.5816,100,353.53,353.64,@
HD,2024-01-02,10:54:57.795,353.6857,100,353.6,353.77,@
HD,2024-01-02,11:14:31.673,355.2024,290,355.17,355.23,@
HD,2024-01-02,11:42:28.479,355.2099,385,355.15,355.27,@
HD,2024-01-02,11:48:02.399,356.5501,409,356.52,356.58,@
HD,2024-01-02,12:14:29.412,355.2463,424,355.22,355.27,@
HD,2024-01-02,12:21:37.215,356.8902,128,356.87,356.91,@
HD,2024-01-02,12:41:15.794,354.2812,113,354.24,354.32,@
HD,2024-01-02,13:00:08.167,355.1321,420,355.05,355.22,@
HD,2024-01-02,13:24:27.959,356.0571,427,356.03,356.08,@
HD,2024-01-02,13:36:23.493,357.5897,255,357.55,357.63,@
HD,2024-01-02,13:49:53.323,355.6887,294,355.62,355.76,@
HD,2024-01-02,14:07:01.523,354.4428,178,354.42,354.47,@
HD,2024-01-02,14:21:19.191,353.8843,241,353.86,353.91,@
HD,2024-01-02,14:44:27.744,355.1972,413,355.18,355.22,@
HD,2024-01-02,15:07:29.431,354.7415,232,354.7,354.78,@
HD,2024-01-02,15:24:20.673,355.036,123,354.98,355.09,@
HD,2024-01-02,15:28:49.633,356.0076,194,355.98,356.03,@
HD,2024-01-02,15:49:11.673,354.6804,188,354.63,354.73,@
JNJ,2024-01-02,09:38:16.123,159.3566,505,159.32,159.39,@
JNJ,2024-01-02,09:50:46.314,160.6137,195,160.58,160.65,@
JNJ,2024-01-02,10:03:07.981,160.0721,328,160.05,160.1,@
JNJ,2024-01-02,10:23:31.436,160.4722,565,160.46,160.48,@
JNJ,2024-01-02,10:45:00.134,159.7312,258,159.7,159.77,@
JNJ,2024-01-02,11:07:35.556,159.5679,571,159.55,159.59,@
JNJ,2024-01-02,11:22:21.162,159.7337,298,159.72,159.74,@
JNJ,2024-01-02,11:30:27.614,159.8588,340,159.82,159.9,@
JNJ,2024-01-02,11:46:34.198,160.2031,583,160.18,160.23,@
JNJ,2024-01-02,12:13:00.560,160.2859,244,160.27,160.3,@
JNJ,2024-01-02,12:20:05.868,159.6404,113,159.62,159.66,@
JNJ,2024-01-02,12:43:55.666,160.1563,285,160.13,160.18,@
JNJ,2024-01-02,13:05:01.197,160.2391,226,160.23,160.25,@
JNJ,2024-01-02,13:17:28.989,160.3003,385,160.28,160.32,@
JNJ,2024-01-02,13:38:26.518,159.5459,176,159.51,159.58,@
JNJ,2024-01-02,13:51:16.494,160.1382,163,160.13,160.15,@
JNJ,2024-01-02,14:10:27.186,160.8939,393,160.87,160.92,@
JNJ,2024-01-02,14:31:33.806,160.1807,533,160.16,160.2,@
JNJ,2024-01-02,14:45:53.676,160.0521,159,160.04,160.06,@
JNJ,2024-01-02,15:04:00.535,160.7238,265,160.71,160.74,@
JNJ,2024-01-02,15:14:12.902,160.3974,515,160.36,160.44,@
JNJ,2024-01-02,15:39:08.933,160.5724,444,160.53,160.61,@
JNJ,2024-01-02,15:58:45.491,160.607,347,160.59,160.62,@
JPM,2024-01-02,09:35:27.808,171.6139,314,171.6,171.62,@
JPM,2024-01-02,09:51:19.050,169.7737,725,169.75,169.8,@
JPM,2024-01-02,10:03:14.492,170.4325,248,170.4,170.47,@
JPM,2024-01-02,10:23:50.355,171.246,417,171.23,171.27,@
JPM,2024-01-02,10:37:32.522,170.9409,655,170.9,170.98,@
JPM,2024-01-02,11:05:52.589,171.2126,260,171.19,171.24,@
JPM,2024-01-02,11:22:05.799,171.4799,729,171.46,171.49,@
JPM,2024-01-02,11:41:58.392,170.9506,709,170.92,170.98,@
JPM,2024-01-02,11:59:44.296,170.841,971,170.81,170.87,@
JPM,2024-01-02,12:05:49.452,172.1197,364,172.08,172.16,@
JPM,2024-01-02,12:28:53.943,171.9257,589,171.9,171.95,@
JPM,2024-01-02,12:51:08.713,170.4975,175,170.47,170.53,@
JPM,2024-01-02,12:56:09.323,171.5809,534,171.55,171.61,@
JPM,2024-01-02,13:18:33.706,171.2113,1030,171.18,171.24,@
JPM,2024-01-02,13:41:34.943,171.8128,714,171.78,171.84,@
JPM,2024-01-02,13:46:21.319,172.6484,874,172.61,172.69,@
JPM,2024-01-02,14:11:43.635,170.7905,684,170.75,170.83,@
JPM,2024-01-02,14:28:51.496,171.6306,927,171.61,171.65,@
JPM,2024-01-02,14:50:03.045,171.3927,234,171.37,171.42,@
JPM,2024-01-02,14:54:47.659,170.7551,323,170.74,170.77,@
JPM,2024-01-02,15:21:52.228,169.9885,710,169.95,170.03,@
JPM,2024-01-02,15:29:40.955,170.7794,456,170.77,170.79,@
JPM,2024-01-02,15:45:23.328,171.2018,796,171.17,171.23,@
MA,2024-01-02,09:30:51.688,427.0383,252,427.0,427.07,@
MA,2024-01-02,09:54:07.731,431.0794,100,430.98,431.18,@
MA,2024-01-02,10:11:23.932,428.0763,284,428.04,428.11,@
MA,2024-01-02,10:23:25.380,429.5728,100,429.54,429.6,@
MA,2024-01-02,10:42:05.021,429.1738,238,429.08,429.26,@
MA,2024-01-02,11:03:52.551,430.736,109,430.64,430.84,@
